Id,aging
DNLZ_HUMAN,0
DNM1L_HUMAN,0
DNM3A_HUMAN,0
DNM3B_HUMAN,0
DNM3L_HUMAN,0
DNMBP_HUMAN,0
DNMT1_HUMAN,0
DNPEP_HUMAN,0
DNPH1_HUMAN,0
DNS2A_HUMAN,0
DNS2B_HUMAN,0
DNSL1_HUMAN,0
DNSL2_HUMAN,0
DNSL3_HUMAN,0
DOA_HUMAN,0
DOB_HUMAN,0
DOC10_HUMAN,0
DOC11_HUMAN,0
DOC2A_HUMAN,0
DOC2B_HUMAN,0
DOCK1_HUMAN,0
DOCK2_HUMAN,0
DOCK3_HUMAN,0
DOCK4_HUMAN,0
DOCK5_HUMAN,0
DOCK6_HUMAN,0
DOCK7_HUMAN,0
DOCK8_HUMAN,0
DOCK9_HUMAN,0
DOHH_HUMAN,0
DOK1_HUMAN,0
DOK2_HUMAN,0
DOK3_HUMAN,0
DOK4_HUMAN,0
DOK5_HUMAN,0
DOK6_HUMAN,0
DOK7_HUMAN,0
DOLK_HUMAN,0
DONS_HUMAN,0
DOP1_HUMAN,0
DOP2_HUMAN,0
DOPD_HUMAN,0
DOPO_HUMAN,0
DOPP1_HUMAN,0
DOT1L_HUMAN,0
DOXA1_HUMAN,0
DOXA2_HUMAN,0
DP13A_HUMAN,0
DP13B_HUMAN,0
DPA1_HUMAN,0
DPB1_HUMAN,0
DPCA2_HUMAN,0
DPCD_HUMAN,0
DPCR1_HUMAN,0
DPEP1_HUMAN,0
DPEP2_HUMAN,0
DPEP3_HUMAN,0
DPF1_HUMAN,0
DPF3_HUMAN,0
DPH1_HUMAN,0
DPH2_HUMAN,0
DPH3B_HUMAN,0
DPH3_HUMAN,0
DPH5_HUMAN,0
DPH6_HUMAN,0
DPH7_HUMAN,0
DPM1_HUMAN,0
DPM2_HUMAN,0
DPM3_HUMAN,0
DPOA2_HUMAN,0
DPOD1_HUMAN,1
DPOD2_HUMAN,0
DPOD3_HUMAN,0
DPOD4_HUMAN,0
DPOE1_HUMAN,0
DPOE2_HUMAN,0
DPOE3_HUMAN,0
DPOE4_HUMAN,0
DPOG1_HUMAN,1
DPOG2_HUMAN,0
DPOLA_HUMAN,1
DPOLB_HUMAN,1
DPOLL_HUMAN,0
DPOLM_HUMAN,0
DPOLN_HUMAN,0
DPOLQ_HUMAN,0
DPP10_HUMAN,0
DPP2_HUMAN,0
DPP3_HUMAN,0
DPP4_HUMAN,0
DPP6_HUMAN,0
DPP8_HUMAN,0
DPP9_HUMAN,0
DPPA2_HUMAN,0
DPPA3_HUMAN,0
DPPA4_HUMAN,0
DPPA5_HUMAN,0
DPRX_HUMAN,0
DPS1_HUMAN,0
DPTOR_HUMAN,0
DPY30_HUMAN,0
DPYD_HUMAN,0
DPYL1_HUMAN,0
DPYL2_HUMAN,0
DPYL3_HUMAN,0
DPYL4_HUMAN,0
DPYL5_HUMAN,0
DPYS_HUMAN,0
DQA1_HUMAN,0
DQA2_HUMAN,0
DQB1_HUMAN,0
DQB2_HUMAN,0
DQX1_HUMAN,0
DR4L1_HUMAN,0
DR4L2_HUMAN,0
DR9C7_HUMAN,0
DRAM1_HUMAN,0
DRAM2_HUMAN,0
DRAXI_HUMAN,0
DRA_HUMAN,0
DRB3_HUMAN,0
DRB4_HUMAN,0
DRB5_HUMAN,0
DRC1_HUMAN,0
DRC3_HUMAN,0
DRC7_HUMAN,0
DRD1_HUMAN,0
DRD2_HUMAN,0
DRD3_HUMAN,0
DRD4_HUMAN,0
DRD5_HUMAN,0
DREB_HUMAN,1
DRG1_HUMAN,0
DRG2_HUMAN,0
DRGX_HUMAN,0
DRIC1_HUMAN,0
DRP2_HUMAN,0
DRS7B_HUMAN,0
DRS7C_HUMAN,0
DS13A_HUMAN,0
DS13B_HUMAN,0
DSA2D_HUMAN,0
DSC10_HUMAN,0
DSC1_HUMAN,0
DSC2_HUMAN,0
DSC3_HUMAN,0
DSCAM_HUMAN,0
DSCL1_HUMAN,0
DSCR3_HUMAN,0
DSCR4_HUMAN,0
DSCR6_HUMAN,0
DSCR8_HUMAN,0
DSCR9_HUMAN,0
DSEL_HUMAN,0
DSE_HUMAN,0
DSG1_HUMAN,0
DSG2_HUMAN,0
DSG3_HUMAN,0
DSG4_HUMAN,0
DSN1_HUMAN,0
DSPP_HUMAN,0
DSRAD_HUMAN,0
DTBP1_HUMAN,0
DTD1_HUMAN,0
DTD2_HUMAN,0
DTHD1_HUMAN,0
DTL_HUMAN,0
DTNA_HUMAN,0
DTNB_HUMAN,0
DTWD1_HUMAN,0
DTWD2_HUMAN,0
DTX1_HUMAN,0
DTX2_HUMAN,0
DTX3L_HUMAN,0
DTX3_HUMAN,0
DTX4_HUMAN,0
DU4L2_HUMAN,0
DU4L3_HUMAN,0
DU4L4_HUMAN,0
DU4L5_HUMAN,0
DU4L6_HUMAN,0
DU4L7_HUMAN,0
DUOX1_HUMAN,0
DUOX2_HUMAN,0
DUPD1_HUMAN,0
DUS10_HUMAN,0
DUS11_HUMAN,0
DUS12_HUMAN,0
DUS14_HUMAN,0
DUS15_HUMAN,0
DUS16_HUMAN,0
DUS18_HUMAN,0
DUS19_HUMAN,0
DUS1L_HUMAN,0
DUS1_HUMAN,0
DUS21_HUMAN,0
DUS22_HUMAN,0
DUS23_HUMAN,0
DUS26_HUMAN,0
DUS27_HUMAN,0
DUS28_HUMAN,0
DUS2L_HUMAN,0
DUS2_HUMAN,0
DUS3L_HUMAN,0
DUS3_HUMAN,0
DUS4L_HUMAN,0
DUS4_HUMAN,0
DUS5_HUMAN,0
DUS6_HUMAN,0
DUS7_HUMAN,0
DUS8_HUMAN,0
DUS9_HUMAN,0
DUSTY_HUMAN,0
DUTL_HUMAN,0
DUT_HUMAN,0
DUX1_HUMAN,0
DUX3_HUMAN,0
DUX4C_HUMAN,0
DUX4_HUMAN,0
DUX5_HUMAN,0
DUXA_HUMAN,0
DVL1_HUMAN,0
DVL2_HUMAN,0
DVL3_HUMAN,0
DVLP1_HUMAN,0
DWORF_HUMAN,0
DX39A_HUMAN,0
DX39B_HUMAN,0
DXO_HUMAN,0
DYDC1_HUMAN,0
DYDC2_HUMAN,0
DYH10_HUMAN,0
DYH11_HUMAN,0
DYH12_HUMAN,0
DYH14_HUMAN,0
DYH17_HUMAN,0
DYH1_HUMAN,0
DYH2_HUMAN,0
DYH3_HUMAN,0
DYH5_HUMAN,0
DYH6_HUMAN,0
DYH7_HUMAN,0
DYH8_HUMAN,0
DYH9_HUMAN,0
DYHC1_HUMAN,0
DYHC2_HUMAN,0
DYL1_HUMAN,0
DYL2_HUMAN,0
DYLT1_HUMAN,0
DYLT3_HUMAN,0
DYM_HUMAN,0
DYN1_HUMAN,0
DYN2_HUMAN,0
DYN3_HUMAN,0
DYNAP_HUMAN,0
DYR1A_HUMAN,0
DYR1B_HUMAN,0
DYR2_HUMAN,0
DYRK2_HUMAN,0
DYRK3_HUMAN,0
DYRK4_HUMAN,0
DYR_HUMAN,0
DYSF_HUMAN,0
DYST_HUMAN,0
DYTN_HUMAN,0
DYXC1_HUMAN,0
DZAN1_HUMAN,0
DZI1L_HUMAN,0
DZIP1_HUMAN,0
DZIP3_HUMAN,0
E2AK1_HUMAN,0
E2AK2_HUMAN,0
E2AK3_HUMAN,0
E2AK4_HUMAN,0
E2F1_HUMAN,1
E2F2_HUMAN,0
E2F3_HUMAN,0
E2F4_HUMAN,0
E2F5_HUMAN,0
E2F6_HUMAN,0
E2F7_HUMAN,0
E2F8_HUMAN,0
E400N_HUMAN,0
E41L1_HUMAN,0
E41L2_HUMAN,0
E41L3_HUMAN,0
E41L5_HUMAN,0
E41LA_HUMAN,0
E41LB_HUMAN,0
E4F1_HUMAN,0
EAA1_HUMAN,0
EAA2_HUMAN,0
EAA3_HUMAN,0
EAA4_HUMAN,0
EAA5_HUMAN,0
EAF1_HUMAN,0
EAF2_HUMAN,0
EAF6_HUMAN,0
EAPP_HUMAN,0
EBLN1_HUMAN,0
EBLN2_HUMAN,0
EBP2_HUMAN,0
EBPL_HUMAN,0
EBP_HUMAN,0
ECD_HUMAN,0
ECE1_HUMAN,0
ECE2_HUMAN,0
ECEL1_HUMAN,0
ECH1_HUMAN,0
ECHA_HUMAN,0
ECHB_HUMAN,0
ECHD1_HUMAN,0
ECHD2_HUMAN,0
ECHD3_HUMAN,0
ECHM_HUMAN,0
ECHP_HUMAN,0
ECI1_HUMAN,0
ECI2_HUMAN,0
ECM1_HUMAN,0
ECM29_HUMAN,0
ECM2_HUMAN,0
ECP_HUMAN,0
ECSCR_HUMAN,0
ECSIT_HUMAN,0
ECT2L_HUMAN,0
ECT2_HUMAN,0
EDAD_HUMAN,0
EDAR_HUMAN,0
EDA_HUMAN,0
EDC3_HUMAN,0
EDC4_HUMAN,0
EDEM1_HUMAN,0
EDEM2_HUMAN,0
EDEM3_HUMAN,0
EDF1_HUMAN,0
EDIL3_HUMAN,0
EDN1_HUMAN,0
EDN2_HUMAN,0
EDN3_HUMAN,0
EDNRA_HUMAN,0
EDNRB_HUMAN,0
EDRF1_HUMAN,0
EEA1_HUMAN,0
EED_HUMAN,0
EEPD1_HUMAN,0
EF1A1_HUMAN,1
EF1A2_HUMAN,0
EF1A3_HUMAN,0
EF1B_HUMAN,0
EF1DL_HUMAN,0
EF1D_HUMAN,0
EF1G_HUMAN,0
EF2KT_HUMAN,0
EF2K_HUMAN,0
EF2_HUMAN,1
EFC10_HUMAN,0
EFC11_HUMAN,0
EFC12_HUMAN,0
EFC13_HUMAN,0
EFC14_HUMAN,0
EFC1_HUMAN,0
EFC2_HUMAN,0
EFC4A_HUMAN,0
EFC4B_HUMAN,0
EFCB1_HUMAN,0
EFCB2_HUMAN,0
EFCB3_HUMAN,0
EFCB5_HUMAN,0
EFCB6_HUMAN,0
EFCB7_HUMAN,0
EFCB8_HUMAN,0
EFCB9_HUMAN,0
EFCC1_HUMAN,0
EFGM_HUMAN,0
EFHB_HUMAN,0
EFHC1_HUMAN,0
EFHC2_HUMAN,0
EFHD1_HUMAN,0
EFHD2_HUMAN,0
EFL1_HUMAN,0
EFNA1_HUMAN,0
EFNA2_HUMAN,0
EFNA3_HUMAN,0
EFNA4_HUMAN,0
EFNA5_HUMAN,0
EFNB1_HUMAN,0
EFNB2_HUMAN,0
EFNB3_HUMAN,0
EFR3A_HUMAN,0
EFR3B_HUMAN,0
EFS_HUMAN,0
EFTS_HUMAN,0
EFTU_HUMAN,0
EGFEM_HUMAN,0
EGFL6_HUMAN,0
EGFL7_HUMAN,0
EGFL8_HUMAN,0
EGFLA_HUMAN,0
EGFR_HUMAN,1
EGF_HUMAN,1
EGLN1_HUMAN,0
EGLN2_HUMAN,0
EGLN3_HUMAN,0
EGLN_HUMAN,0
EGR1_HUMAN,1
EGR2_HUMAN,0
EGR3_HUMAN,0
EGR4_HUMAN,0
EH1L1_HUMAN,0
EHBP1_HUMAN,0
EHD1_HUMAN,0
EHD2_HUMAN,0
EHD3_HUMAN,0
EHD4_HUMAN,0
EHF_HUMAN,0
EHMT1_HUMAN,0
EHMT2_HUMAN,0
EI24_HUMAN,0
EI2BA_HUMAN,0
EI2BB_HUMAN,0
EI2BD_HUMAN,0
EI2BE_HUMAN,0
EI2BG_HUMAN,0
EID1_HUMAN,0
EID2B_HUMAN,0
EID2_HUMAN,0
EID3_HUMAN,0
EIF1A_HUMAN,0
EIF1B_HUMAN,0
EIF1_HUMAN,0
EIF2A_HUMAN,0
EIF2D_HUMAN,0
EIF3A_HUMAN,0
EIF3B_HUMAN,0
EIF3C_HUMAN,0
EIF3D_HUMAN,0
EIF3E_HUMAN,0
EIF3F_HUMAN,0
EIF3G_HUMAN,0
EIF3H_HUMAN,0
EIF3I_HUMAN,0
EIF3J_HUMAN,0
EIF3K_HUMAN,0
EIF3L_HUMAN,0
EIF3M_HUMAN,0
EIFCL_HUMAN,0
EKI1_HUMAN,0
EKI2_HUMAN,0
ELAF_HUMAN,0
ELAV1_HUMAN,0
ELAV2_HUMAN,0
ELAV3_HUMAN,0
ELAV4_HUMAN,0
ELA_HUMAN,0
ELB3B_HUMAN,0
ELB3C_HUMAN,0
ELB3D_HUMAN,0
ELF1_HUMAN,0
ELF2_HUMAN,0
ELF3_HUMAN,0
ELF4_HUMAN,0
ELF5_HUMAN,0
ELFN1_HUMAN,0
ELK1_HUMAN,0
ELK3_HUMAN,0
ELK4_HUMAN,0
ELL2_HUMAN,0
ELL3_HUMAN,0
ELL_HUMAN,0
ELMD1_HUMAN,0
ELMD2_HUMAN,0
ELMD3_HUMAN,0
ELMO1_HUMAN,0
ELMO2_HUMAN,0
ELMO3_HUMAN,0
ELNE_HUMAN,0
ELN_HUMAN,1
ELOA1_HUMAN,0
ELOA2_HUMAN,0
ELOA3_HUMAN,0
ELOB_HUMAN,0
ELOC_HUMAN,0
ELOF1_HUMAN,0
ELOV1_HUMAN,0
ELOV2_HUMAN,0
ELOV3_HUMAN,0
ELOV4_HUMAN,0
ELOV5_HUMAN,0
ELOV6_HUMAN,0
ELOV7_HUMAN,0
ELP1_HUMAN,0
ELP2_HUMAN,0
ELP3_HUMAN,0
ELP4_HUMAN,0
ELP5_HUMAN,0
ELP6_HUMAN,0
ELYS_HUMAN,0
EM55_HUMAN,0
EMAL1_HUMAN,0
EMAL2_HUMAN,0
EMAL3_HUMAN,0
EMAL4_HUMAN,0
EMAL5_HUMAN,0
EMAL6_HUMAN,0
EMARD_HUMAN,0
EMB_HUMAN,0
EMC10_HUMAN,0
EMC1_HUMAN,0
EMC2_HUMAN,0
EMC3_HUMAN,0
EMC4_HUMAN,0
EMC6_HUMAN,0
EMC7_HUMAN,0
EMC8_HUMAN,0
EMC9_HUMAN,0
EMD_HUMAN,1
EME1_HUMAN,0
EME2_HUMAN,0
EMID1_HUMAN,0
EMIL1_HUMAN,0
EMIL2_HUMAN,0
EMIL3_HUMAN,0
EMP1_HUMAN,0
EMP2_HUMAN,0
EMP3_HUMAN,0
EMRE_HUMAN,0
EMSA1_HUMAN,0
EMSY_HUMAN,0
EMX1_HUMAN,0
EMX2_HUMAN,0
EN113_HUMAN,0
ENAH_HUMAN,0
ENAM_HUMAN,0
ENASE_HUMAN,0
ENC1_HUMAN,0
ENDD1_HUMAN,0
ENDOU_HUMAN,0
ENDOV_HUMAN,0
ENH1_HUMAN,0
ENH3_HUMAN,0
ENHO_HUMAN,0
ENK11_HUMAN,0
ENK13_HUMAN,0
ENK18_HUMAN,0
ENK19_HUMAN,0
ENK21_HUMAN,0
ENK24_HUMAN,0
ENK25_HUMAN,0
ENK5_HUMAN,0
ENK6_HUMAN,0
ENK7_HUMAN,0
ENK8_HUMAN,0
ENK9_HUMAN,0
ENKD1_HUMAN,0
ENKUR_HUMAN,0
ENL_HUMAN,0
ENO4_HUMAN,0
ENOA_HUMAN,0
ENOB_HUMAN,0
ENOF1_HUMAN,0
ENOG_HUMAN,0
ENOL_HUMAN,0
ENOPH_HUMAN,0
ENOX1_HUMAN,0
ENOX2_HUMAN,0
ENPLL_HUMAN,0
ENPL_HUMAN,0
ENPP1_HUMAN,0
ENPP2_HUMAN,0
ENPP3_HUMAN,0
ENPP4_HUMAN,0
ENPP5_HUMAN,0
ENPP6_HUMAN,0
ENPP7_HUMAN,0
ENR1_HUMAN,0
ENSA_HUMAN,0
ENTD1_HUMAN,0
ENTK_HUMAN,0
ENTP1_HUMAN,0
ENTP2_HUMAN,0
ENTP3_HUMAN,0
ENTP4_HUMAN,0
ENTP5_HUMAN,0
ENTP6_HUMAN,0
ENTP7_HUMAN,0
ENTP8_HUMAN,0
ENVT1_HUMAN,0
ENY2_HUMAN,0
EOGT_HUMAN,0
EOMES_HUMAN,0
EP15R_HUMAN,0
EP2A2_HUMAN,0
EP300_HUMAN,1
EP3A_HUMAN,0
EP3B_HUMAN,0
EP400_HUMAN,0
EPAB2_HUMAN,0
EPAG_HUMAN,0
EPAS1_HUMAN,0
EPB42_HUMAN,0
EPC1_HUMAN,0
EPC2_HUMAN,0
EPCAM_HUMAN,0
EPCR_HUMAN,0
EPDR1_HUMAN,0
EPG5_HUMAN,0
EPGN_HUMAN,0
EPHA1_HUMAN,0
EPHA2_HUMAN,0
EPHA3_HUMAN,0
EPHA4_HUMAN,0
EPHA5_HUMAN,0
EPHA6_HUMAN,0
EPHA7_HUMAN,0
EPHA8_HUMAN,0
EPHAA_HUMAN,0
EPHB1_HUMAN,0
EPHB2_HUMAN,0
EPHB3_HUMAN,0
EPHB4_HUMAN,0
EPHB6_HUMAN,0
EPHX3_HUMAN,0
EPHX4_HUMAN,0
EPIPL_HUMAN,0
EPM2A_HUMAN,0
EPMIP_HUMAN,0
EPN1_HUMAN,0
EPN2_HUMAN,0
EPN3_HUMAN,0
EPN4_HUMAN,0
EPOP_HUMAN,0
EPOR_HUMAN,1
EPO_HUMAN,0
EPPI_HUMAN,0
EPS15_HUMAN,0
EPS8_HUMAN,1
EPT1_HUMAN,0
EPYC_HUMAN,0
EQTN_HUMAN,0
ER6L2_HUMAN,0
ERAL1_HUMAN,0
ERAP1_HUMAN,0
ERAP2_HUMAN,0
ERAS1_HUMAN,0
ERB1_HUMAN,0
ERBB2_HUMAN,1
ERBB3_HUMAN,0
ERBB4_HUMAN,0
ERBIN_HUMAN,0
ERC2_HUMAN,0
ERC6L_HUMAN,0
ERCC1_HUMAN,1
ERCC2_HUMAN,1
ERCC3_HUMAN,1
ERCC5_HUMAN,1
ERCC6_HUMAN,1
ERCC8_HUMAN,1
ERD21_HUMAN,0
ERD22_HUMAN,0
ERD23_HUMAN,0
EREG_HUMAN,0
ERF1_HUMAN,0
ERF3A_HUMAN,0
ERF3B_HUMAN,0
ERFE_HUMAN,0
ERF_HUMAN,0
ERG1_HUMAN,0
ERG24_HUMAN,0
ERG28_HUMAN,0
ERG7_HUMAN,0
ERGI1_HUMAN,0
ERGI2_HUMAN,0
ERGI3_HUMAN,0
ERG_HUMAN,0
ERH_HUMAN,0
ERI1_HUMAN,0
ERI2_HUMAN,0
ERI3_HUMAN,0
ERI6B_HUMAN,0
ERIC1_HUMAN,0
ERIC2_HUMAN,0
ERIC3_HUMAN,0
ERIC4_HUMAN,0
ERIC5_HUMAN,0
ERIP6_HUMAN,0
ERIT1_HUMAN,0
ERK25_HUMAN,0
ERLEC_HUMAN,0
ERLN1_HUMAN,0
ERLN2_HUMAN,0
ERMAP_HUMAN,0
ERMIN_HUMAN,0
ERMP1_HUMAN,0
ERN1_HUMAN,0
ERN2_HUMAN,0
ERO1A_HUMAN,0
ERO1B_HUMAN,0
ERP27_HUMAN,0
ERP29_HUMAN,0
ERP44_HUMAN,0
ERR1_HUMAN,0
ERR2_HUMAN,0
ERR3_HUMAN,0
ERRFI_HUMAN,0
ERVV1_HUMAN,0
ERVV2_HUMAN,0
ES1_HUMAN,0
ES8L1_HUMAN,0
ES8L2_HUMAN,0
ES8L3_HUMAN,0
ESAM_HUMAN,0
ESCO1_HUMAN,0
ESCO2_HUMAN,0
ESF1_HUMAN,0
ESIP1_HUMAN,0
ESM1_HUMAN,0
ESPB1_HUMAN,0
ESPL1_HUMAN,0
ESPNL_HUMAN,0
ESPN_HUMAN,0
ESR1_HUMAN,1
ESR2_HUMAN,0
ESRG_HUMAN,0
ESRP1_HUMAN,0
ESRP2_HUMAN,0
EST1A_HUMAN,0
EST1_HUMAN,0
EST2_HUMAN,0
EST3_HUMAN,0
EST4A_HUMAN,0
EST5A_HUMAN,0
ESTD_HUMAN,0
ESX1_HUMAN,0
ESYT1_HUMAN,0
ESYT2_HUMAN,0
ESYT3_HUMAN,0
ETAA1_HUMAN,0
ETBR2_HUMAN,0
ETFA_HUMAN,0
ETFB_HUMAN,0
ETFD_HUMAN,0
ETFR1_HUMAN,0
ETHE1_HUMAN,0
ETKMT_HUMAN,0
ETS1_HUMAN,0
ETS2_HUMAN,0
ETV1_HUMAN,0
ETV2_HUMAN,0
ETV3L_HUMAN,0
ETV3_HUMAN,0
ETV4_HUMAN,0
ETV5_HUMAN,0
ETV6_HUMAN,0
ETV7_HUMAN,0
EURL_HUMAN,0
EVA1A_HUMAN,0
EVA1B_HUMAN,0
EVA1C_HUMAN,0
EVC_HUMAN,0
EVG1_HUMAN,0
EVI1_HUMAN,0
EVI2A_HUMAN,0
EVI2B_HUMAN,0
EVI5L_HUMAN,0
EVI5_HUMAN,0
EVL_HUMAN,0
EVPLL_HUMAN,0
EVPL_HUMAN,0
EVX1_HUMAN,0
EVX2_HUMAN,0
EWS_HUMAN,0
EX3L1_HUMAN,0
EX3L2_HUMAN,0
EX3L4_HUMAN,0
EXAS1_HUMAN,0
EXC6B_HUMAN,0
EXD1_HUMAN,0
EXD2_HUMAN,0
EXO1_HUMAN,0
EXO5_HUMAN,0
EXOC1_HUMAN,0
EXOC2_HUMAN,0
EXOC3_HUMAN,0
EXOC4_HUMAN,0
EXOC5_HUMAN,0
EXOC6_HUMAN,0
EXOC7_HUMAN,0
EXOC8_HUMAN,0
EXOG_HUMAN,0
EXOS1_HUMAN,0
EXOS2_HUMAN,0
EXOS3_HUMAN,0
EXOS4_HUMAN,0
EXOS5_HUMAN,0
EXOS6_HUMAN,0
EXOS7_HUMAN,0
EXOS8_HUMAN,0
EXOS9_HUMAN,0
EXOSX_HUMAN,0
EXPH5_HUMAN,0
EXT1_HUMAN,0
EXT2_HUMAN,0
EXTL1_HUMAN,0
EXTL2_HUMAN,0
EXTL3_HUMAN,0
EYA1_HUMAN,0
EYA2_HUMAN,0
EYA3_HUMAN,0
EYA4_HUMAN,0
EYS_HUMAN,0
EZH1_HUMAN,0
EZH2_HUMAN,0
EZRI_HUMAN,0
F102A_HUMAN,0
F102B_HUMAN,0
F104A_HUMAN,0
F104B_HUMAN,0
F105A_HUMAN,0
F106A_HUMAN,0
F106C_HUMAN,0
F107A_HUMAN,0
F107B_HUMAN,0
F10A1_HUMAN,0
F10A5_HUMAN,0
F10C1_HUMAN,0
F110A_HUMAN,0
F110B_HUMAN,0
F110C_HUMAN,0
F110D_HUMAN,0
F111A_HUMAN,0
F111B_HUMAN,0
F1142_HUMAN,0
F117A_HUMAN,0
F117B_HUMAN,0
F118A_HUMAN,0
F118B_HUMAN,0
F120A_HUMAN,0
F120B_HUMAN,0
F120C_HUMAN,0
F120S_HUMAN,0
F122A_HUMAN,0
F122B_HUMAN,0
F124A_HUMAN,0
F124B_HUMAN,0
F126B_HUMAN,0
F127A_HUMAN,0
F127B_HUMAN,0
F127C_HUMAN,0
F131A_HUMAN,0
F131B_HUMAN,0
F131C_HUMAN,0
F133A_HUMAN,0
F133B_HUMAN,0
F134A_HUMAN,0
F134B_HUMAN,0
F134C_HUMAN,0
F135A_HUMAN,0
F135B_HUMAN,0
F136A_HUMAN,0
F13A_HUMAN,0
F13B_HUMAN,0
F149A_HUMAN,0
F149B_HUMAN,0
F150A_HUMAN,0
F150B_HUMAN,0
F151A_HUMAN,0
F151B_HUMAN,0
F153A_HUMAN,0
F153B_HUMAN,0
F153C_HUMAN,0
F155A_HUMAN,0
F155B_HUMAN,0
F157A_HUMAN,0
F157B_HUMAN,0
F157C_HUMAN,0
F159A_HUMAN,0
F159B_HUMAN,0
F161A_HUMAN,0
F161B_HUMAN,0
F162A_HUMAN,0
F162B_HUMAN,0
F163A_HUMAN,0
F163B_HUMAN,0
F166A_HUMAN,0
F166B_HUMAN,0
F167A_HUMAN,0
F167B_HUMAN,0
F168A_HUMAN,0
F168B_HUMAN,0
F169A_HUMAN,0
F169B_HUMAN,0
F16A1_HUMAN,0
F16A2_HUMAN,0
F16B1_HUMAN,0
F16B2_HUMAN,0
F16P1_HUMAN,0
F16P2_HUMAN,0
F170A_HUMAN,0
F170B_HUMAN,0
F1711_HUMAN,0
F1712_HUMAN,0
F171B_HUMAN,0
F172A_HUMAN,0
F172B_HUMAN,0
F173A_HUMAN,0
F173B_HUMAN,0
F174A_HUMAN,0
F174B_HUMAN,0
F175A_HUMAN,0
F175B_HUMAN,0
F177A_HUMAN,0
F177B_HUMAN,0
F178B_HUMAN,0
F180A_HUMAN,0
F180B_HUMAN,0
F181A_HUMAN,0
F181B_HUMAN,0
F182A_HUMAN,0
F182B_HUMAN,0
F183A_HUMAN,0
F183B_HUMAN,0
F184A_HUMAN,0
F184B_HUMAN,0
F185A_HUMAN,0
F186A_HUMAN,0
F186B_HUMAN,0
F187A_HUMAN,0
F187B_HUMAN,0
F1882_HUMAN,0
F188A_HUMAN,0
F188B_HUMAN,0
F1891_HUMAN,0
F1892_HUMAN,0
F189B_HUMAN,0
F192A_HUMAN,0
F193A_HUMAN,0
F193B_HUMAN,0
F196A_HUMAN,0
F196B_HUMAN,0
F198A_HUMAN,0
F198B_HUMAN,0
F199X_HUMAN,0
F19A1_HUMAN,0
F19A2_HUMAN,0
F19A3_HUMAN,0
F19A4_HUMAN,0
F19A5_HUMAN,0
F200A_HUMAN,0
F200B_HUMAN,0
F201A_HUMAN,0
F204A_HUMAN,0
F205A_HUMAN,0
F205B_HUMAN,0
F205C_HUMAN,0
F206A_HUMAN,0
F207A_HUMAN,0
F208B_HUMAN,0
F209A_HUMAN,0
F209B_HUMAN,0
F210A_HUMAN,0
F210B_HUMAN,0
F213A_HUMAN,0
F214A_HUMAN,0
F214B_HUMAN,0
F215A_HUMAN,0
F216A_HUMAN,0
F216B_HUMAN,0
F217A_HUMAN,0
F217B_HUMAN,0
F218A_HUMAN,0
F219A_HUMAN,0
F219B_HUMAN,0
F220A_HUMAN,0
F220P_HUMAN,0
F221A_HUMAN,0
F221B_HUMAN,0
F222A_HUMAN,0
F222B_HUMAN,0
F222C_HUMAN,0
F223A_HUMAN,0
F223B_HUMAN,0
F227A_HUMAN,0
F227B_HUMAN,0
F228A_HUMAN,0
F228B_HUMAN,0
F229A_HUMAN,0
F229B_HUMAN,0
F231A_HUMAN,0
F231B_HUMAN,0
F231C_HUMAN,0
F231D_HUMAN,0
F231L_HUMAN,0
F234A_HUMAN,0
F234B_HUMAN,0
F25DE_HUMAN,0
F261_HUMAN,0
F262_HUMAN,0
F263_HUMAN,0
F264_HUMAN,0
F27D1_HUMAN,0
F27E3_HUMAN,0
F71E1_HUMAN,0
F71E2_HUMAN,0
F71F1_HUMAN,0
F71F2_HUMAN,0
F74A1_HUMAN,0
F74A3_HUMAN,0
F74A7_HUMAN,0
F86B1_HUMAN,0
F86B2_HUMAN,0
F86C2_HUMAN,0
F86JP_HUMAN,0
F8I2_HUMAN,0
F90A1_HUMAN,0
F90A2_HUMAN,0
F90A5_HUMAN,0
F90A7_HUMAN,0
F90A8_HUMAN,0
F90A9_HUMAN,0
F90AA_HUMAN,0
F90AC_HUMAN,0
F90AD_HUMAN,0
F90AE_HUMAN,0
F90AG_HUMAN,0
F90AI_HUMAN,0
F90AJ_HUMAN,0
F90AK_HUMAN,0
F90AM_HUMAN,0
F90AN_HUMAN,0
F90AO_HUMAN,0
F90AR_HUMAN,0
F91A1_HUMAN,0
F91A2_HUMAN,0
F92A1_HUMAN,0
FA10_HUMAN,0
FA11_HUMAN,0
FA12_HUMAN,0
FA13A_HUMAN,0
FA13B_HUMAN,0
FA13C_HUMAN,0
FA156_HUMAN,0
FA20A_HUMAN,0
FA20C_HUMAN,0
FA24A_HUMAN,0
FA24B_HUMAN,0
FA26D_HUMAN,0
FA26E_HUMAN,0
FA26F_HUMAN,0
FA2H_HUMAN,0
FA30A_HUMAN,0
FA32A_HUMAN,0
FA35A_HUMAN,0
FA43A_HUMAN,0
FA43B_HUMAN,0
FA45A_HUMAN,0
FA45B_HUMAN,0
FA46A_HUMAN,0
FA46B_HUMAN,0
FA46C_HUMAN,0
FA46D_HUMAN,0
FA47A_HUMAN,0
FA47B_HUMAN,0
FA47C_HUMAN,0
FA47D_HUMAN,0
